Temperature,Time,Raspi_id
39.92,2022-09-05 23:22:51,1
40.407,2022-09-05 23:27:51,1
38.946,2022-09-05 23:32:51,1
39.433,2022-09-05 23:37:52,1
38.946,2022-09-05 23:42:52,1
39.433,2022-09-05 23:47:53,1
39.92,2022-09-05 23:52:53,1
39.92,2022-09-05 23:57:53,1
38.946,2022-09-06 00:02:54,1
39.433,2022-09-06 00:07:54,1
39.92,2022-09-06 00:12:54,1
40.407,2022-09-06 00:17:55,1
39.92,2022-09-06 00:22:55,1
39.92,2022-09-06 00:27:55,1
40.407,2022-09-06 00:32:56,1
39.92,2022-09-06 00:37:56,1
39.433,2022-09-06 00:42:56,1
40.894,2022-09-06 00:47:56,1
39.92,2022-09-06 00:52:57,1
39.92,2022-09-06 00:57:57,1
40.407,2022-09-06 01:02:58,1
40.407,2022-09-06 01:07:58,1
40.407,2022-09-06 01:12:58,1
39.433,2022-09-06 01:17:59,1
38.459,2022-09-06 01:22:59,1
38.946,2022-09-06 01:27:59,1
39.433,2022-09-06 01:33:00,1
39.92,2022-09-06 01:38:00,1
38.946,2022-09-06 01:43:00,1
39.92,2022-09-06 01:48:00,1
40.894,2022-09-06 01:53:01,1
39.92,2022-09-06 01:58:01,1
38.946,2022-09-06 02:03:02,1
38.459,2022-09-06 02:08:02,1
40.407,2022-09-06 02:13:02,1
39.433,2022-09-06 02:18:02,1
38.459,2022-09-06 02:23:03,1
39.433,2022-09-06 02:28:03,1
38.946,2022-09-06 02:33:03,1
39.92,2022-09-06 02:38:04,1
39.433,2022-09-06 02:43:04,1
39.92,2022-09-06 02:48:04,1
39.92,2022-09-06 02:53:05,1
39.433,2022-09-06 02:58:05,1
40.407,2022-09-06 03:03:05,1
38.459,2022-09-06 03:08:06,1
38.459,2022-09-06 03:13:06,1
38.459,2022-09-06 03:18:06,1
39.433,2022-09-06 03:23:07,1
39.433,2022-09-06 03:28:07,1
39.433,2022-09-06 03:33:07,1
40.894,2022-09-06 03:38:08,1
39.92,2022-09-06 03:43:08,1
39.92,2022-09-06 03:48:08,1
39.92,2022-09-06 03:53:09,1
39.433,2022-09-06 03:58:09,1
39.433,2022-09-06 04:03:09,1
39.92,2022-09-06 04:08:10,1
39.433,2022-09-06 04:13:10,1
37.485,2022-09-06 04:18:10,1
38.946,2022-09-06 04:23:11,1
38.946,2022-09-06 04:28:11,1
39.92,2022-09-06 04:33:11,1
38.946,2022-09-06 04:38:12,1
38.459,2022-09-06 04:43:12,1
39.92,2022-09-06 04:48:12,1
38.459,2022-09-06 04:53:13,1
37.972,2022-09-06 04:58:13,1
38.459,2022-09-06 05:03:13,1
38.946,2022-09-06 05:08:14,1
38.459,2022-09-06 05:13:14,1
38.946,2022-09-06 05:18:14,1
38.459,2022-09-06 05:23:15,1
38.946,2022-09-06 05:28:15,1
38.946,2022-09-06 05:33:16,1
39.92,2022-09-06 05:38:16,1
38.459,2022-09-06 05:43:16,1
39.433,2022-09-06 05:48:17,1
38.946,2022-09-06 05:53:17,1
38.459,2022-09-06 05:58:17,1
39.92,2022-09-06 06:03:18,1
39.92,2022-09-06 06:08:18,1
38.946,2022-09-06 06:13:18,1
38.946,2022-09-06 06:18:19,1
38.946,2022-09-06 06:23:19,1
39.433,2022-09-06 06:28:19,1
37.972,2022-09-06 06:33:20,1
37.972,2022-09-06 06:38:20,1
38.459,2022-09-06 06:43:20,1
39.433,2022-09-06 06:48:21,1
38.946,2022-09-06 06:53:21,1
39.92,2022-09-06 06:58:21,1
38.459,2022-09-06 07:03:22,1
39.92,2022-09-06 07:08:22,1
38.946,2022-09-06 07:13:22,1
39.433,2022-09-06 07:18:23,1
38.459,2022-09-06 07:23:23,1
39.433,2022-09-06 07:28:23,1
38.946,2022-09-06 07:33:24,1
38.459,2022-09-06 07:38:24,1
38.459,2022-09-06 07:43:24,1
39.433,2022-09-06 07:48:25,1
39.433,2022-09-06 07:53:25,1
39.433,2022-09-06 07:58:25,1
39.433,2022-09-06 08:03:26,1
38.946,2022-09-06 08:08:26,1
38.459,2022-09-06 08:13:26,1
39.433,2022-09-06 08:18:27,1
40.407,2022-09-06 08:23:27,1
39.433,2022-09-06 08:28:27,1
38.946,2022-09-06 08:33:28,1
38.459,2022-09-06 08:38:28,1
38.946,2022-09-06 08:43:28,1
39.433,2022-09-06 08:48:29,1
38.946,2022-09-06 08:53:29,1
39.433,2022-09-06 08:58:29,1
40.407,2022-09-06 09:03:30,1
38.946,2022-09-06 09:08:30,1
38.946,2022-09-06 09:13:30,1
38.946,2022-09-06 09:18:31,1
39.92,2022-09-06 09:23:31,1
39.433,2022-09-06 09:28:32,1
37.972,2022-09-06 09:33:25,1
37.972,2022-09-06 09:38:25,1
38.459,2022-09-06 09:43:25,1
36.511,2022-09-06 09:48:26,1
36.511,2022-09-06 09:53:26,1
36.998,2022-09-06 09:58:26,1
37.485,2022-09-06 10:03:27,1
36.998,2022-09-06 10:08:27,1
37.972,2022-09-06 10:13:27,1
37.485,2022-09-06 10:18:28,1
37.485,2022-09-06 10:23:28,1
38.946,2022-09-06 10:28:28,1
37.972,2022-09-06 10:33:29,1
36.998,2022-09-06 10:38:29,1
38.459,2022-09-06 10:43:29,1
36.998,2022-09-06 10:48:30,1
35.05,2022-09-06 10:53:30,1
36.024,2022-09-06 10:58:30,1
35.537,2022-09-06 11:03:31,1
35.05,2022-09-06 11:08:31,1
35.537,2022-09-06 11:13:32,1
36.511,2022-09-06 11:18:32,1
36.998,2022-09-06 11:23:32,1
36.511,2022-09-06 11:28:33,1
36.998,2022-09-06 11:33:33,1
36.024,2022-09-06 11:38:34,1
38.459,2022-09-06 11:43:34,1
38.459,2022-09-06 11:48:34,1
38.946,2022-09-06 11:53:35,1
38.459,2022-09-06 11:58:35,1
37.485,2022-09-06 12:03:35,1
37.972,2022-09-06 12:08:36,1
37.485,2022-09-06 12:13:36,1
38.459,2022-09-06 12:18:36,1
38.946,2022-09-06 12:23:37,1
37.485,2022-09-06 12:28:37,1
38.946,2022-09-06 12:33:37,1
36.511,2022-09-06 12:38:38,1
35.537,2022-09-06 12:43:38,1
34.563,2022-09-06 12:48:38,1
36.024,2022-09-06 12:53:39,1
33.102,2022-09-06 12:58:39,1
34.563,2022-09-06 13:03:40,1
34.563,2022-09-06 13:08:40,1
36.024,2022-09-06 13:13:40,1
36.511,2022-09-06 13:18:41,1
36.024,2022-09-06 13:23:41,1
37.485,2022-09-06 13:28:41,1
36.511,2022-09-06 13:33:42,1
37.485,2022-09-06 13:38:42,1
36.998,2022-09-06 13:43:43,1
38.459,2022-09-06 13:48:43,1
38.946,2022-09-06 13:53:43,1
38.946,2022-09-06 13:58:44,1
38.459,2022-09-06 14:03:44,1
39.433,2022-09-06 14:08:44,1
39.92,2022-09-06 14:13:45,1
39.92,2022-09-06 14:18:45,1
39.433,2022-09-06 14:23:45,1
40.894,2022-09-06 14:28:46,1
39.92,2022-09-06 14:33:46,1
40.407,2022-09-06 14:38:46,1
41.381,2022-09-06 14:43:47,1
39.92,2022-09-06 14:48:47,1
39.92,2022-09-06 14:53:48,1
40.894,2022-09-06 14:58:48,1
40.894,2022-09-06 15:03:48,1
39.433,2022-09-06 15:08:48,1
38.459,2022-09-06 15:13:49,1
36.511,2022-09-06 15:18:49,1
36.998,2022-09-06 15:23:49,1
37.485,2022-09-06 15:28:50,1
37.485,2022-09-06 15:33:50,1
38.946,2022-09-06 15:38:50,1
37.972,2022-09-06 15:43:51,1
39.433,2022-09-06 15:48:51,1
38.459,2022-09-06 15:53:51,1
39.433,2022-09-06 15:58:52,1
39.92,2022-09-06 16:03:52,1
40.894,2022-09-06 16:08:52,1
40.894,2022-09-06 16:13:53,1
39.92,2022-09-06 16:18:53,1
40.407,2022-09-06 16:23:53,1
40.407,2022-09-06 16:28:54,1
42.355,2022-09-06 16:33:54,1
40.407,2022-09-06 16:38:54,1
41.381,2022-09-06 16:43:55,1
41.381,2022-09-06 16:48:55,1
41.868,2022-09-06 16:53:55,1
41.381,2022-09-06 16:58:56,1
41.381,2022-09-06 17:03:56,1
41.868,2022-09-06 17:08:57,1
42.355,2022-09-06 17:13:57,1
41.381,2022-09-06 17:18:57,1
40.894,2022-09-06 17:23:58,1
38.946,2022-09-06 17:28:58,1
37.485,2022-09-06 17:33:58,1
38.459,2022-09-06 17:38:59,1
39.92,2022-09-06 17:43:59,1
39.433,2022-09-06 17:48:59,1
40.407,2022-09-06 17:54:00,1
40.407,2022-09-06 17:59:00,1
40.407,2022-09-06 18:04:00,1
39.433,2022-09-06 18:09:01,1
39.433,2022-09-06 18:14:01,1
40.894,2022-09-06 18:19:01,1
39.92,2022-09-06 18:24:02,1
39.433,2022-09-06 18:29:02,1
39.92,2022-09-06 18:34:03,1
40.407,2022-09-06 18:39:03,1
39.92,2022-09-06 18:44:03,1
39.92,2022-09-06 18:49:04,1
39.433,2022-09-06 18:54:04,1
39.433,2022-09-06 18:59:04,1
39.92,2022-09-06 19:04:05,1
40.407,2022-09-06 19:09:05,1
40.407,2022-09-06 19:14:05,1
41.381,2022-09-06 19:19:05,1
39.92,2022-09-06 19:24:06,1
39.433,2022-09-06 19:29:06,1
41.868,2022-09-06 19:34:06,1
40.407,2022-09-06 19:39:07,1
39.92,2022-09-06 19:44:07,1
41.868,2022-09-06 19:49:08,1
41.381,2022-09-06 19:54:08,1
40.894,2022-09-06 19:59:08,1
39.92,2022-09-06 20:04:09,1
40.894,2022-09-06 20:09:09,1
40.407,2022-09-06 20:14:09,1
39.92,2022-09-06 20:19:10,1
39.92,2022-09-06 20:24:10,1
40.894,2022-09-06 20:29:10,1
39.92,2022-09-06 20:34:11,1
40.894,2022-09-06 20:39:11,1
40.407,2022-09-06 20:44:11,1
40.407,2022-09-06 20:49:12,1
40.407,2022-09-06 20:54:12,1
40.407,2022-09-06 20:59:12,1
40.894,2022-09-06 21:04:13,1
38.946,2022-09-06 21:09:13,1
39.92,2022-09-06 21:14:13,1
39.92,2022-09-06 21:19:14,1
39.433,2022-09-06 21:24:14,1
39.433,2022-09-06 21:29:14,1
40.407,2022-09-06 21:34:15,1
39.433,2022-09-06 21:39:15,1
39.92,2022-09-06 21:44:16,1
39.92,2022-09-06 21:49:16,1
39.92,2022-09-06 21:54:16,1
40.407,2022-09-06 21:59:17,1
40.894,2022-09-06 22:04:17,1
39.433,2022-09-06 22:09:17,1
40.407,2022-09-06 22:14:18,1
40.407,2022-09-06 22:19:18,1
39.92,2022-09-06 22:24:18,1
39.433,2022-09-06 22:29:19,1
38.946,2022-09-06 22:34:19,1
39.92,2022-09-06 22:39:19,1
39.92,2022-09-06 22:44:20,1
39.92,2022-09-06 22:49:20,1
39.92,2022-09-06 22:54:21,1
39.92,2022-09-06 22:59:21,1
40.407,2022-09-06 23:04:21,1
40.894,2022-09-06 23:09:22,1
40.407,2022-09-06 23:14:22,1
39.433,2022-09-06 23:19:22,1
39.433,2022-09-06 23:24:23,1
39.92,2022-09-06 23:29:23,1
40.407,2022-09-06 23:34:24,1
39.92,2022-09-06 23:39:24,1
39.92,2022-09-06 23:44:24,1
39.433,2022-09-06 23:49:25,1
39.433,2022-09-06 23:54:25,1
40.407,2022-09-06 23:59:25,1
39.92,2022-09-07 00:04:26,1
40.894,2022-09-07 00:09:26,1
40.407,2022-09-07 00:14:27,1
39.433,2022-09-07 00:19:27,1
40.407,2022-09-07 00:24:27,1
41.381,2022-09-07 00:29:27,1
39.92,2022-09-07 00:34:28,1
40.894,2022-09-07 00:39:28,1
40.407,2022-09-07 00:44:28,1
39.92,2022-09-07 00:49:29,1
40.407,2022-09-07 00:54:29,1
39.92,2022-09-07 00:59:29,1
38.459,2022-09-07 01:04:30,1
39.92,2022-09-07 01:09:30,1
40.894,2022-09-07 01:14:30,1
39.433,2022-09-07 01:19:31,1
39.92,2022-09-07 01:24:31,1
39.433,2022-09-07 01:29:32,1
39.92,2022-09-07 01:34:32,1
39.92,2022-09-07 01:39:32,1
40.407,2022-09-07 01:44:33,1
40.407,2022-09-07 01:49:33,1
38.946,2022-09-07 01:54:34,1
38.459,2022-09-07 01:59:34,1
39.92,2022-09-07 02:04:34,1
39.92,2022-09-07 02:09:35,1
39.433,2022-09-07 02:14:35,1
39.92,2022-09-07 02:19:35,1
41.381,2022-09-07 02:24:36,1
40.894,2022-09-07 02:29:36,1
40.407,2022-09-07 02:34:36,1
40.407,2022-09-07 02:39:36,1
40.407,2022-09-07 02:44:37,1
39.92,2022-09-07 02:49:37,1
38.946,2022-09-07 02:54:37,1
39.92,2022-09-07 02:59:38,1
39.92,2022-09-07 03:04:38,1
39.92,2022-09-07 03:09:39,1
39.92,2022-09-07 03:14:39,1
38.459,2022-09-07 03:19:39,1
39.433,2022-09-07 03:24:40,1
40.407,2022-09-07 03:29:40,1
38.946,2022-09-07 03:34:40,1
39.433,2022-09-07 03:39:41,1
39.433,2022-09-07 03:44:41,1
39.433,2022-09-07 03:49:41,1
39.433,2022-09-07 03:54:42,1
38.459,2022-09-07 03:59:42,1
38.946,2022-09-07 04:04:43,1
38.946,2022-09-07 04:09:43,1
39.92,2022-09-07 04:14:43,1
39.92,2022-09-07 04:19:44,1
40.407,2022-09-07 04:24:44,1
38.459,2022-09-07 04:29:44,1
38.946,2022-09-07 04:34:45,1
38.946,2022-09-07 04:39:45,1
39.433,2022-09-07 04:44:45,1
39.433,2022-09-07 04:49:46,1
40.407,2022-09-07 04:54:46,1
39.433,2022-09-07 04:59:46,1
39.433,2022-09-07 05:04:47,1
37.972,2022-09-07 05:09:47,1
39.92,2022-09-07 05:14:48,1
38.946,2022-09-07 05:19:48,1
38.946,2022-09-07 05:24:48,1
39.433,2022-09-07 05:29:48,1
39.433,2022-09-07 05:34:49,1
39.433,2022-09-07 05:39:49,1
39.433,2022-09-07 05:44:49,1
39.433,2022-09-07 05:49:50,1
38.946,2022-09-07 05:54:50,1
39.433,2022-09-07 05:59:50,1
40.894,2022-09-07 06:04:51,1
39.433,2022-09-07 06:09:51,1
39.433,2022-09-07 06:14:51,1
38.946,2022-09-07 06:19:52,1
38.459,2022-09-07 06:24:52,1
39.92,2022-09-07 06:29:53,1
39.433,2022-09-07 06:34:53,1
39.433,2022-09-07 06:39:53,1
38.459,2022-09-07 06:44:54,1
39.433,2022-09-07 06:49:54,1
37.972,2022-09-07 06:54:54,1
39.433,2022-09-07 06:59:55,1
37.972,2022-09-07 07:04:55,1
38.459,2022-09-07 07:09:55,1
39.433,2022-09-07 07:14:56,1
39.433,2022-09-07 07:19:56,1
38.459,2022-09-07 07:24:56,1
39.92,2022-09-07 07:29:57,1
39.433,2022-09-07 07:34:57,1
39.433,2022-09-07 07:39:57,1
39.92,2022-09-07 07:44:58,1
40.407,2022-09-07 07:49:58,1
38.946,2022-09-07 07:54:59,1
39.92,2022-09-07 07:59:59,1
39.433,2022-09-07 08:04:59,1
39.92,2022-09-07 08:10:00,1
39.433,2022-09-07 08:15:00,1
40.407,2022-09-07 08:20:00,1
39.92,2022-09-07 08:25:01,1
39.433,2022-09-07 08:30:01,1
38.946,2022-09-07 08:35:02,1
38.946,2022-09-07 08:40:02,1
38.459,2022-09-07 08:45:02,1
39.92,2022-09-07 08:50:03,1
38.946,2022-09-07 08:55:03,1
38.946,2022-09-07 09:00:03,1
39.433,2022-09-07 09:05:04,1
38.459,2022-09-07 09:10:04,1
38.459,2022-09-07 09:15:04,1
39.433,2022-09-07 09:20:05,1
40.894,2022-09-07 09:25:05,1
38.946,2022-09-07 09:30:05,1
39.433,2022-09-07 09:35:06,1
39.92,2022-09-07 09:40:06,1
40.407,2022-09-07 09:45:06,1
38.946,2022-09-07 09:50:07,1
39.433,2022-09-07 09:55:07,1
39.433,2022-09-07 10:00:07,1
38.946,2022-09-07 10:05:08,1
39.92,2022-09-07 10:10:08,1
38.946,2022-09-07 10:15:09,1
39.433,2022-09-07 10:20:09,1
39.433,2022-09-07 10:25:09,1
39.433,2022-09-07 10:30:10,1
38.946,2022-09-07 10:35:10,1
39.433,2022-09-07 10:40:10,1
38.946,2022-09-07 10:45:11,1
39.92,2022-09-07 10:50:11,1
39.92,2022-09-07 10:55:12,1
38.946,2022-09-07 11:00:12,1
39.92,2022-09-07 11:05:12,1
39.92,2022-09-07 11:10:13,1
38.946,2022-09-07 11:15:13,1
38.946,2022-09-07 11:20:13,1
40.407,2022-09-07 11:25:14,1
40.894,2022-09-07 11:30:14,1
39.92,2022-09-07 11:35:14,1
39.92,2022-09-07 11:40:15,1
39.92,2022-09-07 11:45:15,1
40.407,2022-09-07 11:50:15,1
40.407,2022-09-07 11:55:16,1
39.92,2022-09-07 12:00:16,1
38.946,2022-09-07 12:05:16,1
38.459,2022-09-07 12:10:17,1
38.946,2022-09-07 12:15:17,1
38.459,2022-09-07 12:20:18,1
39.433,2022-09-07 12:25:18,1
38.459,2022-09-07 12:30:18,1
38.946,2022-09-07 12:35:21,1
37.485,2022-09-07 12:40:22,1
35.05,2022-09-07 12:45:22,1
35.537,2022-09-07 12:50:22,1
34.563,2022-09-07 12:55:23,1
36.511,2022-09-07 13:00:23,1
34.563,2022-09-07 13:05:24,1
34.076,2022-09-07 13:10:24,1
34.563,2022-09-07 13:15:24,1
36.998,2022-09-07 13:20:25,1
36.024,2022-09-07 13:25:25,1
36.511,2022-09-07 13:30:26,1
37.972,2022-09-07 13:35:26,1
36.024,2022-09-07 13:40:26,1
37.485,2022-09-07 13:45:27,1
37.485,2022-09-07 13:50:27,1
37.972,2022-09-07 13:55:28,1
38.459,2022-09-07 14:00:28,1
38.459,2022-09-07 14:05:28,1
38.459,2022-09-07 14:10:29,1
38.459,2022-09-07 14:15:29,1
39.433,2022-09-07 14:20:30,1
37.485,2022-09-07 14:25:30,1
38.459,2022-09-07 14:30:30,1
38.459,2022-09-07 14:35:31,1
38.946,2022-09-07 14:40:31,1
38.459,2022-09-07 14:45:31,1
38.946,2022-09-07 14:50:32,1
38.459,2022-09-07 14:55:32,1
38.946,2022-09-07 15:00:33,1
38.459,2022-09-07 15:05:33,1
38.459,2022-09-07 15:10:33,1
38.459,2022-09-07 15:15:34,1
38.459,2022-09-07 15:20:34,1
38.459,2022-09-07 15:25:34,1
38.946,2022-09-07 15:30:35,1
37.972,2022-09-07 15:35:35,1
38.946,2022-09-07 15:40:36,1
37.972,2022-09-07 15:45:36,1
37.485,2022-09-07 15:50:36,1
39.92,2022-09-07 15:55:37,1
39.92,2022-09-07 16:00:37,1
39.433,2022-09-07 16:05:38,1
39.433,2022-09-07 16:10:38,1
39.433,2022-09-07 16:15:38,1
39.433,2022-09-07 16:20:39,1
39.92,2022-09-07 16:25:39,1
38.946,2022-09-07 16:30:39,1
38.946,2022-09-07 16:35:40,1
38.946,2022-09-07 16:40:40,1
38.946,2022-09-07 16:45:40,1
38.946,2022-09-07 16:50:41,1
39.433,2022-09-07 16:55:41,1
38.946,2022-09-07 17:00:42,1
39.92,2022-09-07 17:05:42,1
38.459,2022-09-07 17:10:42,1
37.972,2022-09-07 17:15:43,1
39.433,2022-09-07 17:20:43,1
37.972,2022-09-07 17:25:44,1
39.433,2022-09-07 17:30:44,1
38.946,2022-09-07 17:35:44,1
38.946,2022-09-07 17:40:45,1
39.92,2022-09-07 17:45:45,1
37.485,2022-09-07 17:50:45,1
38.459,2022-09-07 17:55:46,1
38.946,2022-09-07 18:00:46,1
39.433,2022-09-07 18:05:47,1
39.92,2022-09-07 18:10:47,1
39.433,2022-09-07 18:15:47,1
40.407,2022-09-07 18:20:48,1
38.946,2022-09-07 18:25:48,1
39.433,2022-09-07 18:30:48,1
39.433,2022-09-07 18:35:49,1
38.459,2022-09-07 18:40:49,1
38.459,2022-09-07 18:45:50,1
39.433,2022-09-07 18:50:50,1
38.459,2022-09-07 18:55:50,1
38.946,2022-09-07 19:00:51,1
38.459,2022-09-07 19:05:51,1
38.946,2022-09-07 19:10:52,1
39.92,2022-09-07 19:15:52,1
38.946,2022-09-07 19:20:52,1
38.946,2022-09-07 19:25:53,1
40.407,2022-09-07 19:30:53,1
38.946,2022-09-07 19:35:54,1
38.946,2022-09-07 19:40:54,1
38.946,2022-09-07 19:45:55,1
38.946,2022-09-07 19:50:55,1
37.972,2022-09-07 19:55:55,1
39.433,2022-09-07 20:00:56,1
39.92,2022-09-07 20:05:56,1
39.92,2022-09-07 20:10:57,1
39.92,2022-09-07 20:15:57,1
38.946,2022-09-07 20:20:57,1
37.972,2022-09-07 20:25:58,1
39.433,2022-09-07 20:30:58,1
38.946,2022-09-07 20:35:59,1
39.433,2022-09-07 20:40:59,1
38.459,2022-09-07 20:45:59,1
39.92,2022-09-07 20:51:00,1
38.946,2022-09-07 20:56:00,1
39.92,2022-09-07 21:01:00,1
37.972,2022-09-07 21:06:01,1
39.92,2022-09-07 21:11:01,1
38.459,2022-09-07 21:16:01,1
39.433,2022-09-07 21:21:02,1
37.972,2022-09-07 21:26:02,1
39.92,2022-09-07 21:31:03,1
39.433,2022-09-07 21:36:03,1
38.946,2022-09-07 21:41:03,1
39.92,2022-09-07 21:46:04,1
38.459,2022-09-07 21:51:04,1
37.972,2022-09-07 21:56:04,1
38.459,2022-09-07 22:01:05,1
37.972,2022-09-07 22:06:05,1
38.946,2022-09-07 22:11:06,1
38.459,2022-09-07 22:16:06,1
38.459,2022-09-07 22:21:06,1
39.433,2022-09-07 22:26:07,1
38.946,2022-09-07 22:31:07,1
38.459,2022-09-07 22:36:08,1
39.433,2022-09-07 22:41:08,1
39.433,2022-09-07 22:46:08,1
38.459,2022-09-07 22:51:09,1
38.459,2022-09-07 22:56:09,1
39.433,2022-09-07 23:01:09,1
38.946,2022-09-07 23:06:10,1
37.972,2022-09-07 23:11:10,1
39.433,2022-09-07 23:16:11,1
37.972,2022-09-07 23:21:11,1
37.972,2022-09-07 23:26:11,1
37.972,2022-09-07 23:31:12,1
39.92,2022-09-07 23:36:12,1
37.972,2022-09-07 23:41:13,1
37.485,2022-09-07 23:46:13,1
38.946,2022-09-07 23:51:13,1
36.998,2022-09-07 23:56:14,1
38.946,2022-09-08 00:01:14,1
38.946,2022-09-08 00:06:15,1
38.946,2022-09-08 00:11:15,1
38.459,2022-09-08 00:16:15,1
38.459,2022-09-08 00:21:16,1
38.946,2022-09-08 00:26:16,1
38.946,2022-09-08 00:31:16,1
39.433,2022-09-08 00:36:17,1
39.433,2022-09-08 00:41:17,1
38.459,2022-09-08 00:46:18,1
37.485,2022-09-08 00:51:18,1
38.459,2022-09-08 00:56:18,1
37.972,2022-09-08 01:01:19,1
38.946,2022-09-08 01:06:19,1
38.946,2022-09-08 01:11:20,1
39.92,2022-09-08 01:16:20,1
38.459,2022-09-08 01:21:21,1
38.459,2022-09-08 01:26:21,1
38.946,2022-09-08 01:31:21,1
38.946,2022-09-08 01:36:21,1
39.433,2022-09-08 01:41:22,1
38.459,2022-09-08 01:46:22,1
38.459,2022-09-08 01:51:23,1
38.946,2022-09-08 01:56:23,1
38.459,2022-09-08 02:01:23,1
38.946,2022-09-08 02:06:24,1
39.433,2022-09-08 02:11:24,1
38.946,2022-09-08 02:16:24,1
38.946,2022-09-08 02:21:25,1
39.433,2022-09-08 02:26:25,1
38.459,2022-09-08 02:31:26,1
39.433,2022-09-08 02:36:26,1
38.946,2022-09-08 02:41:26,1
38.946,2022-09-08 02:46:27,1
39.433,2022-09-08 02:51:27,1
38.946,2022-09-08 02:56:28,1
38.459,2022-09-08 03:01:28,1
38.459,2022-09-08 03:06:28,1
39.433,2022-09-08 03:11:29,1
37.485,2022-09-08 03:16:29,1
39.433,2022-09-08 03:21:29,1
37.972,2022-09-08 03:26:30,1
37.485,2022-09-08 03:31:30,1
37.972,2022-09-08 03:36:31,1
39.433,2022-09-08 03:41:31,1
38.459,2022-09-08 03:46:31,1
37.972,2022-09-08 03:51:32,1
38.459,2022-09-08 03:56:32,1
38.459,2022-09-08 04:01:33,1
39.433,2022-09-08 04:06:33,1
38.946,2022-09-08 04:11:33,1
38.946,2022-09-08 04:16:34,1
39.433,2022-09-08 04:21:34,1
38.946,2022-09-08 04:26:34,1
37.972,2022-09-08 04:31:35,1
38.946,2022-09-08 04:36:35,1
38.459,2022-09-08 04:41:36,1
37.972,2022-09-08 04:46:36,1
36.998,2022-09-08 04:51:36,1
39.92,2022-09-08 04:56:37,1
38.946,2022-09-08 05:01:37,1
37.972,2022-09-08 05:06:38,1
36.998,2022-09-08 05:11:38,1
38.459,2022-09-08 05:16:38,1
36.998,2022-09-08 05:21:39,1
38.946,2022-09-08 05:26:39,1
38.459,2022-09-08 05:31:39,1
38.459,2022-09-08 05:36:40,1
38.946,2022-09-08 05:41:40,1
38.946,2022-09-08 05:46:40,1
38.459,2022-09-08 05:51:41,1
38.946,2022-09-08 05:56:41,1
38.946,2022-09-08 06:01:42,1
38.459,2022-09-08 06:06:42,1
36.998,2022-09-08 06:11:42,1
38.946,2022-09-08 06:16:43,1
37.972,2022-09-08 06:21:43,1
37.972,2022-09-08 06:26:44,1
38.459,2022-09-08 06:31:44,1
36.998,2022-09-08 06:36:44,1
37.972,2022-09-08 06:41:45,1
39.433,2022-09-08 06:46:45,1
38.946,2022-09-08 06:51:46,1
37.972,2022-09-08 06:56:46,1
38.459,2022-09-08 07:01:46,1
37.485,2022-09-08 07:06:47,1
38.459,2022-09-08 07:11:47,1
37.972,2022-09-08 07:16:47,1
38.946,2022-09-08 07:21:48,1
38.946,2022-09-08 07:26:48,1
38.946,2022-09-08 07:31:48,1
38.459,2022-09-08 07:36:49,1
39.92,2022-09-08 07:41:49,1
37.485,2022-09-08 07:46:50,1
39.433,2022-09-08 07:51:50,1
38.946,2022-09-08 07:56:51,1
38.459,2022-09-08 08:01:51,1
38.459,2022-09-08 08:06:51,1
38.459,2022-09-08 08:11:52,1
37.972,2022-09-08 08:16:52,1
37.485,2022-09-08 08:21:52,1
38.946,2022-09-08 08:26:53,1
37.972,2022-09-08 08:31:53,1
37.972,2022-09-08 08:36:53,1
37.972,2022-09-08 08:41:54,1
38.946,2022-09-08 08:46:54,1
37.972,2022-09-08 08:51:55,1
37.972,2022-09-08 08:56:55,1
36.998,2022-09-08 09:01:55,1
37.485,2022-09-08 09:06:56,1
37.972,2022-09-08 09:11:56,1
38.946,2022-09-08 09:16:57,1
38.459,2022-09-08 09:21:59,1
39.433,2022-09-08 09:26:59,1
39.92,2022-09-08 09:31:59,1
39.433,2022-09-08 09:37:00,1
39.92,2022-09-08 09:42:00,1
39.433,2022-09-08 09:47:01,1
39.92,2022-09-08 09:52:01,1
39.433,2022-09-08 09:57:01,1
39.433,2022-09-08 10:02:02,1
39.433,2022-09-08 10:07:02,1
37.972,2022-09-08 10:12:03,1
35.537,2022-09-08 10:17:03,1
36.998,2022-09-08 10:22:04,1
35.537,2022-09-08 10:27:04,1
36.024,2022-09-08 10:32:04,1
36.511,2022-09-08 10:37:05,1
36.998,2022-09-08 10:42:05,1
36.024,2022-09-08 10:47:06,1
37.485,2022-09-08 10:52:06,1
37.485,2022-09-08 10:57:06,1
36.998,2022-09-08 11:02:07,1
37.485,2022-09-08 11:07:07,1
35.537,2022-09-08 11:12:08,1
35.537,2022-09-08 11:17:08,1
35.537,2022-09-08 11:22:08,1
35.537,2022-09-08 11:27:09,1
35.05,2022-09-08 11:32:09,1
34.563,2022-09-08 11:37:10,1
34.076,2022-09-08 11:42:10,1
35.537,2022-09-08 11:47:10,1
35.05,2022-09-08 11:52:11,1
36.024,2022-09-08 11:57:11,1
36.511,2022-09-08 12:02:12,1
36.024,2022-09-08 12:07:12,1
36.511,2022-09-08 12:12:13,1
36.024,2022-09-08 12:17:13,1
36.511,2022-09-08 12:22:13,1
34.563,2022-09-08 12:27:14,1
35.05,2022-09-08 12:32:14,1
36.024,2022-09-08 12:37:14,1
34.563,2022-09-08 12:42:15,1
